2021-03-31T13:00:00.000000000Z,1.17257,1.17600,1.17211,1.17500,23648
2021-03-31T17:00:00.000000000Z,1.17498,1.17554,1.17196,1.17308,10221
2021-03-31T21:00:00.000000000Z,1.17298,1.17323,1.17211,1.17293,4047
2021-04-01T01:00:00.000000000Z,1.17294,1.17330,1.17145,1.17158,6528
2021-04-01T05:00:00.000000000Z,1.17156,1.17446,1.17126,1.17278,16300
2021-04-01T09:00:00.000000000Z,1.17276,1.17539,1.17243,1.17453,15395
2021-04-01T13:00:00.000000000Z,1.17454,1.17800,1.17390,1.17732,22727
2021-04-01T17:00:00.000000000Z,1.17730,1.17787,1.17668,1.17774,7236
2021-04-01T21:00:00.000000000Z,1.17770,1.17842,1.17703,1.17716,2091
2021-04-02T01:00:00.000000000Z,1.17715,1.17814,1.17693,1.17780,4305
2021-04-02T05:00:00.000000000Z,1.17782,1.17868,1.17696,1.17822,4985
2021-04-02T09:00:00.000000000Z,1.17821,1.17862,1.17575,1.17688,7029
2021-04-02T13:00:00.000000000Z,1.17687,1.17690,1.17494,1.17612,7176
2021-04-02T17:00:00.000000000Z,1.17606,1.17662,1.17581,1.17602,1175
2021-04-04T21:00:00.000000000Z,1.17608,1.17681,1.17558,1.17651,3427
2021-04-05T01:00:00.000000000Z,1.17650,1.17720,1.17590,1.17591,3082
2021-04-05T05:00:00.000000000Z,1.17592,1.17608,1.17408,1.17474,6965
2021-04-05T09:00:00.000000000Z,1.17472,1.17810,1.17376,1.17790,8879
2021-04-05T13:00:00.000000000Z,1.17791,1.18167,1.17781,1.18161,13710
2021-04-05T17:00:00.000000000Z,1.18160,1.18196,1.18078,1.18123,4339
2021-04-05T21:00:00.000000000Z,1.18123,1.18217,1.18118,1.18140,1803
2021-04-06T01:00:00.000000000Z,1.18140,1.18172,1.17998,1.18056,6691
2021-04-06T05:00:00.000000000Z,1.18058,1.18210,1.17950,1.18138,15413
2021-04-06T09:00:00.000000000Z,1.18141,1.18334,1.18024,1.18288,17856
2021-04-06T13:00:00.000000000Z,1.18290,1.18560,1.18262,1.18556,15721
2021-04-06T17:00:00.000000000Z,1.18556,1.18778,1.18521,1.18765,7376
2021-04-06T21:00:00.000000000Z,1.18758,1.18788,1.18686,1.18724,2632
2021-04-07T01:00:00.000000000Z,1.18723,1.18780,1.18656,1.18708,6352
2021-04-07T05:00:00.000000000Z,1.18710,1.18875,1.18640,1.18862,17542
2021-04-07T09:00:00.000000000Z,1.18862,1.18984,1.18770,1.18848,18535
